District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,McDonald's,1.341657689621912,103.69683393353712,Fast Food Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,PUTIEN Restaurant 莆田菜馆,1.3403995886337043,103.70646756600489,Chinese Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Sushi Express 争鮮回転寿司,1.3387845551939093,103.70525966634135,Sushi Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Dian Xiao Er 店小二,1.338877321920833,103.70551659537135,Chinese Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Hai Bin Jurong Prawning,1.3205488043506344,103.70867220523068,Fishing Spot
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Ichiban Boshi,1.3389864856170495,103.7059128540334,Japanese Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,EnergyOne Jurong,1.3352252034449004,103.70681739347184,Gym / Fitness Center
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Central Hong Kong Cafe 中环香港茶餐厅,1.3404009483632162,103.70593904606093,Asian Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,The Coffee Bean & Tea Leaf,1.339328012999082,103.70714079653568,Café
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Kidz Amaze,1.3351972711140698,103.70603404897763,Playground
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Monster Curry,1.3389723093681292,103.70589561015095,Japanese Curry Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,McDonald's / McCafé,1.3392128300502797,103.70867580591214,Fast Food Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,EAT. 24 Hrs,1.3388617748184624,103.70592606257698,Asian Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Bakerzin,1.3389674344958176,103.70594140828362,Café
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Hee Kee Desserts 囍记,1.3389091473521704,103.70573018129777,Dessert Shop
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Ya Kun Kaya Toast 亞坤,1.3400372461543018,103.70667643634059,Coffee Shop
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Jurong West Sports and Recreation Centre,1.3384936555025502,103.69487643241882,Stadium
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,McDonald's / McCafé,1.3398517874852698,103.70655761174972,Fast Food Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Jurong Central Park,1.3392498975765903,103.70869587088727,Park
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Men-ichi Japanese Ramen (麺いち),1.33937591191307,103.7068967088148,Japanese Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Birdz Of Play,1.3205208907453625,103.70483196715203,Water Park
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Share Tea 歇脚亭,1.3389582027366747,103.70580060977834,Bubble Tea Shop
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Q.B. Food,1.337017072050161,103.7124859830953,Grocery Store
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Long John Silver's,1.3388464299060479,103.70546875240605,Fast Food Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,SAFRA Jurong,1.3351567566138,103.7060068717169,Recreation Center
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Quality Road Food Centre,1.3329276958003913,103.71056964554039,Food Court
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Ji De Chi Dessert 記得吃,1.339267950012733,103.70653863493634,Dessert Shop
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,FairPrice Xtra,1.3396949569719252,103.70574474334717,Supermarket
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Shokutsu TEN Japanese Food Street,1.3394017453176106,103.70695393835204,Japanese Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,K Box,1.3351567486332683,103.70585711162026,Karaoke Bar
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Jack's Place,1.3351656433802597,103.70592748677984,Steakhouse
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Pepper Lunch,1.3390260194020647,103.7056107732215,Japanese Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Swensen's,1.338923943025222,103.70569574220775,American Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Kabe no Ana,1.3393715382957265,103.70684652593816,Japanese Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Kuishin Bo Dining,1.3393946285140166,103.70691662239113,Japanese Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Old Chang Kee,1.338666753692638,103.70530924443538,Snack Place
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Pizza Hut,1.340255354770622,103.70663937814875,Pizza Place
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,A-One Claypot House,1.339372472628682,103.70696969337239,Asian Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Prata Wala,1.338960456428529,103.70609769827603,Indian Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Grandma's,1.3388952840736414,103.70563751435364,Asian Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Crystal Jade La Mian Xiao Long Bao 翡翠拉面小笼包,1.3402549819846261,103.70593031459542,Asian Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Popeyes Louisiana Kitchen,1.3388655762107387,103.70554381558505,Fried Chicken Joint
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Lok Yang Canteen,1.3248683015616904,103.68988718029462,Food Court
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,i Darts Fame2,1.3350698583425717,103.70584530434667,Sports Bar
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Gelàre,1.3351126536446762,103.7062724791911,Dessert Shop
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Joy Garden Restaurant,1.3351002767564324,103.70629027992108,Chinese Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Swimming Pool @ SAFRA Jurong,1.3352123153464872,103.7068504619671,Pool
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Hong Kong Egglet,1.340395496773492,103.70580871910724,Dessert Shop
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Li Li Cheng 651,1.337352951587853,103.69752819519842,Convenience Store
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Fish & Co.,1.3391159480014476,103.70627910291128,Seafood Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Anjappar,1.338663139376916,103.70492477733659,Indian Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Giant Hyper,1.3420188306419947,103.69708806794748,Supermarket
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Lai Lai Kitchen,1.3393951792027106,103.70693481384698,Asian Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,High Tea,1.33904467748176,103.70331462243841,Women's Store
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,DINO DINO TRADING,1.3364984225195324,103.69532364769913,Convenience Store
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Pioneer Mall,1.3418449706723092,103.69698627383572,Shopping Mall
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Fitness Corner,1.3356883365536245,103.69438725148683,Gym
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Wadori,1.3393823674200105,103.7068934677903,Japanese Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Tori Q,1.3398236678087188,103.70649576187134,Japanese Restaurant
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,nübox,1.3394569950518098,103.70589206070588,Electronics Store
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,15 Pioneer Walk Coffee Shop,1.3227994785372725,103.69620747067246,Café
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Sports Hall,1.338502497861002,103.69401731316579,Stadium
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Koufu,1.342168148351745,103.69747932672465,Food Court
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Bus Stop 22019 (Opp Jurong Bird Park),1.3220182014629245,103.707176707685,Bus Stop
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Hawk Cafe,1.3207817800735069,103.70672294251989,Café
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Yunnan Garden,1.3382863957398252,103.69189666753697,Park
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,BH Fresh Food PTE Ltd,1.336991,103.712253,Food & Drink Shop
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Pioneer Hub Muslim Food,1.3209684124742864,103.69507841983678,Food
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Toast Box,1.3389527018236698,103.7058252249676,Café
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,24 Jalan Tukang,1.326551,103.712941,Motorcycle Shop
"22 - Jurong, Tuas",1.3314635245000002,103.70140995,Shiu Yakiniku,1.320870352428101,103.7085783552237,Japanese Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Old Street Bak Kut Teh 老街肉骨茶,1.3800484841456495,103.76416208140611,Diner
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Starbucks,1.37972985430617,103.76403557244917,Coffee Shop
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,正味 卤鸭面 Braised Duck,1.3768665752063391,103.77316184095562,Noodle House
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Hai Xian Zhu Zhou 海鲜煮粥,1.3771606143961228,103.76481884172834,Noodle House
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Starbucks,1.3780186652448814,103.76276133190703,Coffee Shop
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,McDonald's,1.3840103927891918,103.77039245300085,Fast Food Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Teo Heng Karaoke,1.3802776475337384,103.76080520315966,Karaoke Bar
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,The Gym Nation,1.3819865068686663,103.764748989705,Gym
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Subway,1.3799406049663236,103.76426161542781,Sandwich Place
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Bangkit Market,1.37767607116124,103.77329707385131,Miscellaneous Shop
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Penyet Town,1.3802940180540975,103.76065241093283,Indonesian Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Petir Park,1.3756866987521121,103.7685666903971,Park
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Sheng Siong Supermarket,1.387828062446306,103.76965316037983,Supermarket
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,NTUC FairPrice,1.3850032662326315,103.76036769967573,Supermarket
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Hillion Mall,1.3780737941598702,103.76266997625245,Shopping Mall
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Rasa Rasa Seafood Restaurant,1.3802537433374444,103.75702227010247,Thai Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Osaka Ohsho,1.3793817362644054,103.7644244686508,Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,McDonald's,1.3781295219374938,103.76261090232315,Fast Food Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Nice Cafe,1.3812595499460762,103.76451682176982,Asian Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Shan Cheng Ipoh Delicacies (Shan Cheng),1.3805173052302677,103.76389500799033,Asian Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Bukit Panjang Park,1.372644708666043,103.77642631530762,Park
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Bukit Panjang Plaza,1.3801366889004483,103.76415332486624,Shopping Mall
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Sinaran LW Eating House,1.377988389939556,103.75619822784473,Coffee Shop
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Churros Factory,1.3795616426281492,103.76097198560973,Café
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Zhenghua Park,1.3788012854304146,103.77561092376709,Park
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Sheng Siong Supermarket,1.3783244856495005,103.75421812508328,Supermarket
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Green on Earth,1.3773982511309895,103.75688641972569,Vegetarian / Vegan Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Swensen's,1.3797019934483838,103.76405547981611,American Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Sushi Express 爭鮮迴轉壽司,1.377914878312975,103.7638500881373,Sushi Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Ga-Hock Seafood 佳福海鲜,1.3729520004669702,103.76343364274854,Seafood Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Sinaran Seafood Restaurant,1.3780241316379218,103.75613412613374,Asian Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Fu Yuan Can Shi 福园餐室,1.3767645550052583,103.77313333249317,Food Court
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Eighteen Chefs,1.3806564584946293,103.76409422951306,Bistro
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,KFC,1.3780617412625216,103.76264223077476,Fried Chicken Joint
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Fun Toast,1.3799405769134476,103.76089222172695,Chinese Breakfast Place
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,McDonald's,1.37920365279955,103.76438582861906,Fast Food Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Burger King,1.3794394879208551,103.76439296094149,Fast Food Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Phoenix LRT Station (BP5),1.3783073040936877,103.7577542754657,Light Rail Station
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Zhenghua Coffee House 257,1.3791436097539056,103.77339224252016,Food Court
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Blk 163 Bukit Panjang Coffee Shop,1.3772624245619502,103.76476561006162,Coffee Shop
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Maki-san,1.3784516591192797,103.76232260365254,Sushi Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Ichiban Sushi,1.3794998903900795,103.76420613352771,Sushi Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,BBQ Express,1.3797666009024825,103.76436710357666,BBQ Joint
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,LiHO,1.3799911685383546,103.76079306684085,Bubble Tea Shop
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Bukit Panjang Hawker Centre & Market,1.3774435118669701,103.77242372695437,Market
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Ga-Hock Eating House,1.3730474787208808,103.76331252764052,Food Court
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Wang Cafe,1.3804306506652393,103.76368142381715,Café
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Koufu,1.3841850669775477,103.77063953628381,Food Court
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,A Star Coffee Shop,1.3839181731543841,103.77075453441569,Coffee Shop
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,KFC,1.3847886190175753,103.76612721212761,Fast Food Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Greenridge Shopping Centre,1.38487059508625,103.76641393816956,Shopping Mall
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Jogging Track Bukit Panjang Park 5,1.3846508832893019,103.76538678935326,Track
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Bagus,1.384796465500858,103.76624021859145,Food Court
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Blk 528 Jelapang Road,1.3850902057342382,103.76547166117939,Residential Building (Apartment / Condo)
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Open Space @ Jelapang Beside Covenant Church,1.3858724767131498,103.76685246805977,Plaza
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Blk620 Bukit Panjang Ring Rd,1.385410047695166,103.76218296002934,Martial Arts Dojo
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Senja Stationery & Gift,1.3848718663428485,103.76034549908834,Paper / Office Supplies Store
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Bus Stop 44829 Opp Blk 650,1.3867630358136125,103.76319145675069,Bus Station
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Bus Stop 44809,1.384986853143492,103.75981017509353,Bus Station
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Gangsa Track,1.3820190021467822,103.77616882324219,Bike Trail
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,Food Park @ SEGAR,1.3885967225171019,103.77086753181194,Coffee Shop
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,兴德興海鲜园,1.3873824759424862,103.75818985361886,Chinese Restaurant
"23 - Hillview, Dairy Farm, Bukit Panjang, Choa Chu Kang",1.37813025875,103.766004325,天佳福小食,1.3871130643790373,103.75648120385604,Coffee Shop
"24 - Lim Chu Kang, Tengah",1.3958958469999998,103.7221268,Kok Fah Technology Farm,1.3937897601831597,103.72791956133227,Farmers Market
"24 - Lim Chu Kang, Tengah",1.3958958469999998,103.7221268,Qian Hu Fish Farm,1.3853765833172316,103.72166390629023,Farm
"24 - Lim Chu Kang, Tengah",1.3958958469999998,103.7221268,Weekend Farm by KFTF,1.3938138196221785,103.72798617397855,Farm
"24 - Lim Chu Kang, Tengah",1.3958958469999998,103.7221268,The Vegetable Farm,1.3938504142265433,103.72800845734548,Farm
"24 - Lim Chu Kang, Tengah",1.3958958469999998,103.7221268,ACRES Singapore,1.3859686618593512,103.72460206269002,Farm
"24 - Lim Chu Kang, Tengah",1.3958958469999998,103.7221268,Pioneer Landscape,1.386149718539172,103.72565569945364,Garden Center
"24 - Lim Chu Kang, Tengah",1.3958958469999998,103.7221268,Qian Hu Cafe,1.3854778770081755,103.72158312312102,Café
"24 - Lim Chu Kang, Tengah",1.3958958469999998,103.7221268,Qian Hu Fish Spa,1.3848998900501621,103.72188102034549,Spa
"24 - Lim Chu Kang, Tengah",1.3958958469999998,103.7221268,Woon Leng Orchid Nursery,1.3851419538735876,103.72479592299959,Flower Shop
"24 - Lim Chu Kang, Tengah",1.3958958469999998,103.7221268,Orchidville,1.3890496156859902,103.73238089456322,Chinese Restaurant
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,KF1 Karting Circuit,1.423340588573581,103.75871037376379,Go Kart Track
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Cheval Cafe.Bar.Bistro,1.4284033326650436,103.76748431795609,Bar
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Singapore Turf Club,1.4232171754868164,103.76242196721829,Racetrack
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Sheng Siong Supermarket,1.4315237393174334,103.77373554922319,Grocery Store
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Common Grill by Collin's,1.429753244016836,103.77454664669875,Japanese Restaurant
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,丰丰海南起骨鸡饭 (Hainanese Boneless Chicken Rice),1.4298678600465453,103.77366487379605,Hainan Restaurant
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Kranji War Memorial,1.419612182271003,103.75787867406164,Monument / Landmark
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Singapore turf club staff canteen,1.4203638177959546,103.7625917071773,Asian Restaurant
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Micron Fab 7 Cafeteria,1.4317043235005582,103.76674474500524,Food
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Phoon Huat,1.4312588779789706,103.7744910127234,Grocery Store
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Burger King,1.4292678756590043,103.77528427519115,Fast Food Restaurant
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Pizza Place,1.431499,103.768606,Pizza Place
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Killiney Turf Club,1.4186363088061495,103.76651287078857,Coffee Shop
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,S11 Food House,1.4298024049509055,103.77352802381783,Food Court
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Bus Stop 46369 (opp Blk 413),1.4275314659727345,103.77331970766502,Bus Station
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Singapore Turf Club Recreation Lounge,1.4193267103195768,103.77118082910003,Gaming Cafe
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Stephen Gray Racing Stable,1.4193307811419893,103.77120346255752,Racetrack
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Merlin Corner,1.4191857540942865,103.77139584710007,Coffee Shop
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Family Food Court,1.4220336476738522,103.75024321398122,Food Court
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,老张肉骨茶,1.4362367820739832,103.75391261237392,Soup Place
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Al Falah Restaurant Pte Ltd,1.431210725316949,103.77424203881384,Indian Restaurant
"25 - Kranji, Woodgrove, Woodlands",1.4264472926666667,103.76213753333332,Cake History,1.4327363527894577,103.77353329337642,Bakery
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Lower Peirce Reservoir Park,1.3702987391115216,103.82656495533381,Park
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Sembawang Hills Food Centre,1.3723865593258644,103.82903763982127,Food Court
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Plum Village Restaurant,1.371834126572394,103.82901824188292,Chinese Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Thus Coffee,1.3726473901053746,103.82954478263855,Café
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Yam's Kitchen,1.3713259008270866,103.8287783018144,Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Pond Gardens,1.3663808581988184,103.83419036865234,Park
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,La Pizzaiola,1.3815837023757649,103.82965740522224,Italian Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,龍海鮮螃蟹王 Mellben Seafood,1.3683242309430559,103.83676419785981,Seafood Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Prodigal Roasters,1.3822120650112213,103.84134650230408,Coffee Shop
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Casuarina Curry Restaurant,1.3772140756089977,103.82804389947383,Indian Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Lao San Kway Chap 老三棵汁·猪什汤,1.3679163647082613,103.83700835178686,Chinese Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Boon Tong Kee 文東記,1.3679172747990005,103.83697184618596,Chinese Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Mr Teh Tarik Eating House,1.3783010617015783,103.8367249493237,Food Court
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Ho-Ree Roasted Food 好味烧腊,1.3811602378001138,103.84097655413296,Chinese Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Ban Leong Wah Hoe Seafood,1.3767400547173352,103.8281072990153,Seafood Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Hong Ji Claypot Bak Kut Teh 宏记砂煲药材肉骨茶,1.371337,103.837781,Soup Place
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Springleaf Taiwan Restaurant,1.3718868284731847,103.82906977526974,Asian Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Hwa Seafood,1.3730117432010038,103.82945759698721,Zhejiang Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Charcos The Flaming Chicken,1.3782201668288778,103.83687074989234,Australian Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Sumo Big Prawn,1.3811210843779824,103.84077843127767,Noodle House
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Tamako Meal,1.3768912033997953,103.82810458536458,Japanese Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Ice Cream Chefs,1.3729316226571548,103.82959574460983,Ice Cream Shop
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,Soi 19 十九街 Thai Wanton Mee,1.3770035731848176,103.84070578967811,Thai Restaurant
"26 - Upper Thomson, Springleaf",1.377477654,103.828889,R R Indian Food Stall,1.3709676250326788,103.83697278429268,Indian Restaurant
