District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Southern,22.24725,114.15883999999998,Paramount Banquet Hall (百樂門宴會廳),22.248521587687073,114.15421717163058,Chinese Restaurant
Southern,22.24725,114.15883999999998,Bread & Bistro,22.248774473326094,114.16938785269376,Bakery
Southern,22.24725,114.15883999999998,Mirth,22.24866,114.163675,Furniture / Home Store
Southern,22.24725,114.15883999999998,Restaurant Gold Pineapple 金菠蘿,22.243793381082778,114.15489396312867,Chinese Restaurant
Southern,22.24725,114.15883999999998,Việt's Choicê (越棧),22.248572690523858,114.15325194597243,Vietnamese Restaurant
Southern,22.24725,114.15883999999998,La Cave,22.244198424831293,114.1640853881836,Wine Shop
Southern,22.24725,114.15883999999998,PARKnSHOP (百佳),22.243408,114.1542,Supermarket
Southern,22.24725,114.15883999999998,星巴克,22.24373971871504,114.1473115173234,Coffee Shop
Southern,22.24725,114.15883999999998,Health Club at Aberdeen Marina Club,22.244377410331737,114.16484064876575,Gym
Southern,22.24725,114.15883999999998,張記咖啡小廚,22.2416472806945,114.1558286967435,Chinese Restaurant
Southern,22.24725,114.15883999999998,Hong Kong Jewellery (香港珠寶),22.24839746833901,114.16650022675385,Office
Southern,22.24725,114.15883999999998,Super Super 一粥麵,22.24124955795569,114.15618865574834,Fast Food Restaurant
Southern,22.24725,114.15883999999998,Kea's Kitchen,22.240997,114.162355,Thai Restaurant
Southern,22.24725,114.15883999999998,Aberdeen Lower Reservoir (Aberdeen Lower Reservoir 香港仔下水塘),22.25419722222222,114.16171111111112,Reservoir
Southern,22.24725,114.15883999999998,Aberdeen Nature Trail (香港仔自然教育徑),22.25422222222222,114.16297222222222,Trail
Southern,22.24725,114.15883999999998,Ap Lei Chau Estate Bus Terminus 鴨脷洲邨巴士總站,22.244112,114.15063,Bus Station
Southern,22.24725,114.15883999999998,Circle K (OK便利店),22.247917,114.168,Convenience Store
Southern,22.24725,114.15883999999998,Leo Lee Arts Centre 李東海藝術中心,22.242113225265925,114.16685956596828,Performing Arts Venue
Southern,22.24725,114.15883999999998,Yuk Kwai Shan 玉桂山,22.238222222222223,114.1571388888889,Mountain
Southern,22.24725,114.15883999999998,Tequila Kola Outlet,22.239454919066638,114.15328575225212,Furniture / Home Store
Southern,22.24725,114.15883999999998,Golden Monkey,22.248857712772722,114.16938032875802,Vietnamese Restaurant
Southern,22.24725,114.15883999999998,G.O.D 住好啲,22.239024599427154,114.15266454219818,Furniture / Home Store
Southern,22.24725,114.15883999999998,Grappa's Café Express,22.24906,114.169521,Italian Restaurant
Southern,22.24725,114.15883999999998,Dessert Garden 甜品莊,22.24344726654251,114.14875137912762,Dessert Shop
Southern,22.24725,114.15883999999998,Wong Chuk Hang Recreation Ground (黃竹坑遊樂場),22.249228,114.170317,Field
Southern,22.24725,114.15883999999998,Living PLAZA by AEON,22.243529630752278,114.14756117111438,Discount Store
Southern,22.24725,114.15883999999998,Glorious Chinese Restaurant (盈暉海鮮酒家),22.243854,114.146629,Chinese Restaurant
Southern,22.24725,114.15883999999998,Aberdeen Channel (香港仔海峽),22.23622222222222,114.16377777777778,Harbor / Marina
Wan Chai,22.27968,114.17168000000001,Grand Hyatt Hong Kong (香港君悅酒店),22.280962737752525,114.17167259313742,Hotel
Wan Chai,22.27968,114.17168000000001,One Harbour Road (港灣壹號),22.281461578611644,114.1719316604169,Chinese Restaurant
Wan Chai,22.27968,114.17168000000001,Grand Café,22.281451582824026,114.17197928892756,Café
Wan Chai,22.27968,114.17168000000001,Seventh Son Restaurant (家全七福酒家),22.27821225192122,114.17093470874948,Cantonese Restaurant
Wan Chai,22.27968,114.17168000000001,Sang Kee Seafood Restaurant (生記海鮮飯店),22.277755,114.172093,Seafood Restaurant
Wan Chai,22.27968,114.17168000000001,Hong Kong Academy for Performing Arts (香港演藝學院),22.28007275939752,114.16958134114522,Performing Arts Venue
Wan Chai,22.27968,114.17168000000001,Kanizen (蟹膳),22.2768746060674,114.17072707856343,Japanese Restaurant
Wan Chai,22.27968,114.17168000000001,Club Lounge,22.281636007711317,114.17355589098254,Lounge
Wan Chai,22.27968,114.17168000000001,Kapok on Sun Street,22.27683811033922,114.16869453412914,Clothing Store
Wan Chai,22.27968,114.17168000000001,Pici,22.276117391399264,114.16898742278951,Italian Restaurant
Wan Chai,22.27968,114.17168000000001,Rempah Noodles,22.27756,114.168775,Noodle House
Wan Chai,22.27968,114.17168000000001,The Spice House,22.276187350011366,114.172174015177,Thai Restaurant
Wan Chai,22.27968,114.17168000000001,Matsubishi (松菱),22.281427,114.17375,Japanese Restaurant
Wan Chai,22.27968,114.17168000000001,Sing Kee Seafood Restaurant (星記海鮮飯店),22.278752464209763,114.17165129791654,Hong Kong Restaurant
Wan Chai,22.27968,114.17168000000001,Thaiwan,22.2755424893072,114.17054508979956,Bar
Wan Chai,22.27968,114.17168000000001,Bakehouse,22.27595285588098,114.17131024145355,Bakery
Wan Chai,22.27968,114.17168000000001,Golden Computer Accessories (金電腦用品),22.277498925836724,114.1732335417261,Electronics Store
Wan Chai,22.27968,114.17168000000001,Jouer Atelier,22.275717819944603,114.16958891944458,Café
Wan Chai,22.27968,114.17168000000001,The Fleming (芬名酒店),22.279033136702562,114.17472233558756,Hotel
Wan Chai,22.27968,114.17168000000001,The Upper House (奕居),22.2774985,114.1663225,Hotel
Wan Chai,22.27968,114.17168000000001,Cupping Room,22.276315281557274,114.1719603289962,Coffee Shop
Wan Chai,22.27968,114.17168000000001,The Monocle Shop,22.2761335299382,114.16928338382127,Clothing Store
Wan Chai,22.27968,114.17168000000001,Kam's Roast Goose (甘牌燒鵝),22.277647,114.175361,Cantonese Restaurant
Wan Chai,22.27968,114.17168000000001,Mr Brown,22.275733,114.170943,Middle Eastern Restaurant
Wan Chai,22.27968,114.17168000000001,Three Blind Mice,22.275241677300265,114.1706809434139,Italian Restaurant
Wan Chai,22.27968,114.17168000000001,Café Gray Deluxe,22.277506,114.16632,Café
Wan Chai,22.27968,114.17168000000001,Mana! Starstreet,22.277509,114.168099,Vegetarian / Vegan Restaurant
Wan Chai,22.27968,114.17168000000001,Samsen (泰麵),22.274023052122576,114.17400030225161,Thai Restaurant
Wan Chai,22.27968,114.17168000000001,Supabowl,22.275379,114.171572,Snack Place
Wan Chai,22.27968,114.17168000000001,NOC Coffee,22.275661,114.171266,Coffee Shop
Wan Chai,22.27968,114.17168000000001,JW Café (JW咖啡室),22.277590322817396,114.16666030883789,Café
Wan Chai,22.27968,114.17168000000001,La Rotisserie,22.27559,114.171882,Deli / Bodega
Wan Chai,22.27968,114.17168000000001,JW Marriott Hotel Hong Kong (香港JW萬豪酒店),22.277509,114.166341,Hotel
Wan Chai,22.27968,114.17168000000001,Le Labo,22.276499729478534,114.16831097572155,Perfume Shop
Wan Chai,22.27968,114.17168000000001,Hung Hing Toys (鴻興玩具),22.27621260206811,114.1732042010846,Toy / Game Store
Wan Chai,22.27968,114.17168000000001,Bowen Road Fitness Trail (寶雲道健身徑),22.273833333333332,114.16930555555555,Athletics & Sports
Wan Chai,22.27968,114.17168000000001,Hotel Indigo Hong Kong Island (港島英迪格酒店),22.27481093814605,114.17329707729823,Hotel
Wan Chai,22.27968,114.17168000000001,Le Garçon Saïgon,22.27679617146739,114.16813792489722,Vietnamese Restaurant
Wan Chai,22.27968,114.17168000000001,Tamar Park (添馬公園),22.28136111111111,114.16558333333333,Park
Wan Chai,22.27968,114.17168000000001,Zahrabel,22.278193616583675,114.17591233081703,Lebanese Restaurant
Wan Chai,22.27968,114.17168000000001,Santorini Greek Taverna,22.27488773210159,114.1723061378443,Greek Restaurant
Wan Chai,22.27968,114.17168000000001,The Optimist,22.278049,114.175854,Spanish Restaurant
Wan Chai,22.27968,114.17168000000001,My Cup of Tea (我杯茶),22.27618477935509,114.17275398690686,Hong Kong Restaurant
Wan Chai,22.27968,114.17168000000001,AMC Pacific Place,22.277958368740777,114.16592606401078,Multiplex
Wan Chai,22.27968,114.17168000000001,The Asia Society Hong Kong Center (亞洲協會香港中心),22.276140861799185,114.16526300977499,Non-Profit
Wan Chai,22.27968,114.17168000000001,Odd One Out,22.276086063401376,114.1693208901904,Design Studio
Wan Chai,22.27968,114.17168000000001,Pirata,22.278457031121242,114.17575512991628,Italian Restaurant
Wan Chai,22.27968,114.17168000000001,Pret A Manger,22.27469628128564,114.17260379345954,Sandwich Place
Wan Chai,22.27968,114.17168000000001,Green Veggie (天然齋),22.279063,114.176971,Vegetarian / Vegan Restaurant
Wan Chai,22.27968,114.17168000000001,The Lounge,22.27805318982238,114.16653897184264,Lounge
Wan Chai,22.27968,114.17168000000001,Wooloomooloo Steakhouse,22.27769584750932,114.17614013119858,Steakhouse
Wan Chai,22.27968,114.17168000000001,Francis,22.276193,114.169506,Middle Eastern Restaurant
Wan Chai,22.27968,114.17168000000001,Cosmos Books (天地圖書),22.276842,114.17048,Bookstore
Wan Chai,22.27968,114.17168000000001,Fuel Espresso,22.277671,114.166241,Café
Wan Chai,22.27968,114.17168000000001,Omotesando Koffee,22.27841891528868,114.16971523160915,Coffee Shop
Wan Chai,22.27968,114.17168000000001,Pacific Place (太古廣場),22.277617668178596,114.16501917160296,Shopping Mall
Wan Chai,22.27968,114.17168000000001,The St. Regis Hong Kong (香港瑞吉酒店),22.279983,114.175267,Hotel
Wan Chai,22.27968,114.17168000000001,Fini’s Italian American,22.274247,114.173956,Italian Restaurant
Wan Chai,22.27968,114.17168000000001,Zhejiang Heen (浙江軒),22.278605,114.177621,Zhejiang Restaurant
Wan Chai,22.27968,114.17168000000001,Deng G (鄧記),22.2752924198069,114.17142459639382,Chinese Restaurant
Wan Chai,22.27968,114.17168000000001,Omotesando Koffee,22.275781228386105,114.17227266463466,Coffee Shop
Wan Chai,22.27968,114.17168000000001,Motorino Pizzeria,22.275963070551338,114.17088254287087,Pizza Place
Wan Chai,22.27968,114.17168000000001,Happy Cake Shop (快樂餅店),22.276225432042715,114.17001990089919,Bakery
Wan Chai,22.27968,114.17168000000001,Tien Yi Chinese Restaurant (天一酒家),22.277989544826106,114.1659007862216,Cantonese Restaurant
Wan Chai,22.27968,114.17168000000001,Mizunara: The Library,22.279316905248276,114.1791749800656,Whisky Bar
Wan Chai,22.27968,114.17168000000001,Lee Tung Avenue (利東街),22.275942262627673,114.17253971099854,Shopping Plaza
Wan Chai,22.27968,114.17168000000001,Island Shangri-La (港島香格里拉大酒店),22.277193,114.16431,Hotel
Wan Chai,22.27968,114.17168000000001,Ruth's Chris Steak House (茹絲葵牛排餐廳),22.279188,114.163833,Steakhouse
Wan Chai,22.27968,114.17168000000001,Capital Café (華星冰室),22.277883198951418,114.17740792036057,Cha Chaan Teng
Wan Chai,22.27968,114.17168000000001,Great Food Hall,22.277922966234986,114.16471207214956,Supermarket
Wan Chai,22.27968,114.17168000000001,Pret A Manger,22.280557165795553,114.17584338079874,Sandwich Place
Wan Chai,22.27968,114.17168000000001,Conrad Hong Kong (香港港麗酒店),22.277031091317934,114.16517011906414,Hotel
Wan Chai,22.27968,114.17168000000001,Yu Chuan Club (渝川菜館),22.275642576871647,114.17209261511174,Szechuan Restaurant
Wan Chai,22.27968,114.17168000000001,Le Petit Saigon,22.276725239352132,114.16812024509709,Vietnamese Restaurant
Wan Chai,22.27968,114.17168000000001,Tai Lung Fung (大龍鳳),22.273678,114.174214,Bar
Wan Chai,22.27968,114.17168000000001,Pure Yoga,22.278105827950647,114.16475361575124,Yoga Studio
Wan Chai,22.27968,114.17168000000001,Lane Crawford (連卡佛),22.27784310884233,114.16500919485615,Furniture / Home Store
Wan Chai,22.27968,114.17168000000001,Pure Yoga,22.27690426214411,114.16836512021588,Yoga Studio
Wan Chai,22.27968,114.17168000000001,Liu Yuan Pavilion (留園雅敘),22.278207847994896,114.1708592923482,Chinese Restaurant
Wan Chai,22.27968,114.17168000000001,Shake Shack,22.277655,114.166228,Burger Joint
Wan Chai,22.27968,114.17168000000001,Hong Kong Park (香港公園),22.27769953093909,114.16185379028319,Park
Wan Chai,22.27968,114.17168000000001,Honbo,22.27686588473661,114.16883237972174,Burger Joint
Wan Chai,22.27968,114.17168000000001,Tsukiji Yamataka Seafood Market (築地山貴水產市場),22.283623309337845,114.17616525906583,Fish Market
Wan Chai,22.27968,114.17168000000001,Trusty Congee King (靠得住粥麵小館),22.277550315953565,114.17718030957542,Chinese Restaurant
Wan Chai,22.27968,114.17168000000001,Fitness First Platinum,22.274810891102195,114.17204397969157,Gym
Wan Chai,22.27968,114.17168000000001,Ammo Restaurant & Bar,22.276077,114.165293,Italian Restaurant
Wan Chai,22.27968,114.17168000000001,Sijie Sichuan Kitchen (四姐川菜),22.280078267170595,114.17810075553842,Szechuan Restaurant
Wan Chai,22.27968,114.17168000000001,Hong Kong Park Aviary (香港公園觀鳥園),22.27714,114.161399,Zoo
Wan Chai,22.27968,114.17168000000001,Sushi Gin (鮨吟),22.277498748147153,114.18138791374811,Sushi Restaurant
Wan Chai,22.27968,114.17168000000001,La Piola,22.276696122384237,114.17174300607205,Modern European Restaurant
Wan Chai,22.27968,114.17168000000001,Lobster Bar and Grill,22.277831405153833,114.16488689900197,Seafood Restaurant
Wan Chai,22.27968,114.17168000000001,Kelly & Walsh,22.27806491287094,114.16585933455748,Bookstore
Wan Chai,22.27968,114.17168000000001,Dolce 88,22.277937096859254,114.16612834592306,Café
Wan Chai,22.27968,114.17168000000001,DimDimSum Dim Sum Specialty Store (點點心點心專門店),22.278289153912972,114.17972822291134,Dim Sum Restaurant
Wan Chai,22.27968,114.17168000000001,Artista Perfetto,22.277532468195663,114.18035891848928,Coffee Shop
Wan Chai,22.27968,114.17168000000001,NINETYs,22.27460728735626,114.17274361081716,Café
Wan Chai,22.27968,114.17168000000001,Charlie's Chili Kitchen (十二味麻辣小當家),22.279996731591808,114.17973640714975,Szechuan Restaurant
Wan Chai,22.27968,114.17168000000001,Keung Kee (強記美食),22.279057595753866,114.17967409396658,Snack Place
Wan Chai,22.27968,114.17168000000001,Pure Fitness,22.27847490862232,114.16136336387987,Gym / Fitness Center
Wan Chai,22.27968,114.17168000000001,Marks & Spencer Food,22.277104763529508,114.16855831350153,Gourmet Shop
Sham Shui Po,22.33074,114.1622,合益泰小食,22.330503,114.161225,Snack Place
Sham Shui Po,22.33074,114.1622,Sun Hang Yuen (新香園（堅記）),22.329882,114.1609,Cha Chaan Teng
Sham Shui Po,22.33074,114.1622,Kung Wo Dou Ban Chong (公和荳品廠),22.331175192906866,114.16337131333776,Snack Place
Sham Shui Po,22.33074,114.1622,Man Kei Cart Noodle (文記車仔麵),22.331899447648933,114.16284906321042,Noodle House
Sham Shui Po,22.33074,114.1622,Fook Le Model (福利模型),22.332788997122318,114.16255426596634,Hobby Shop
Sham Shui Po,22.33074,114.1622,嫲嫲辣辣,22.3316614997203,114.16315554678978,Szechuan Restaurant
Sham Shui Po,22.33074,114.1622,Café Golden (琉金穗月),22.33485568226087,114.16583076384181,Coffee Shop
Sham Shui Po,22.33074,114.1622,Semua Semua Malaysia Food Gourmet (蘇媽·蘇媽馬來西亞美食店),22.328688,114.162079,Malay Restaurant
Sham Shui Po,22.33074,114.1622,Ebina Tsukemen (海老名沾麵),22.334557126972623,114.16036560440524,Ramen Restaurant
Sham Shui Po,22.33074,114.1622,Oi Man Sang Kitchen (愛文生飯店),22.326787,114.162321,Hong Kong Restaurant
Sham Shui Po,22.33074,114.1622,Saizeriya (薩莉亞),22.3309298975378,114.16006513399935,Italian Restaurant
Sham Shui Po,22.33074,114.1622,Block 18 Doggie’s Noodle (十八座狗仔粉),22.33192376764479,114.16278723404271,Noodle House
Sham Shui Po,22.33074,114.1622,Q1 (第一郡),22.328594,114.160316,Vietnamese Restaurant
Sham Shui Po,22.33074,114.1622,Urban Coffee Roaster,22.325497646353305,114.16442801267925,Café
Sham Shui Po,22.33074,114.1622,Luk Lam Dessert (綠林甜品),22.332660932430883,114.16277636617794,Dessert Shop
Sham Shui Po,22.33074,114.1622,鍋居火鍋專門店,22.332729903616915,114.16083326192104,Hotpot Restaurant
Sham Shui Po,22.33074,114.1622,Garden Hill (嘉頓山),22.335280186543773,114.1638010845272,Scenic Lookout
Sham Shui Po,22.33074,114.1622,Sham Shui Po Gadget Outlet (深水埗電子特賣城),22.33177142337625,114.16200712314313,Electronics Store
Sham Shui Po,22.33074,114.1622,Tim Ho Wan (添好運),22.328987,114.16632,Dim Sum Restaurant
Sham Shui Po,22.33074,114.1622,YHA Mei Ho House Youth Hostel (美荷樓青年旅舍),22.334194578459,114.16388522553197,Hostel
Sham Shui Po,22.33074,114.1622,漢發麵家,22.32713264913732,114.16334485216532,Noodle House
Sham Shui Po,22.33074,114.1622,Man Fat Restaurant (萬發海鮮菜館),22.33365621780887,114.16114334475243,Chinese Restaurant
Sham Shui Po,22.33074,114.1622,Bound by Hillywood,22.32647496106985,114.16700834992993,Coffee Shop
Sham Shui Po,22.33074,114.1622,Apliu Street Flea Market (鴨寮街跳蚤市場),22.330305555555555,114.16194444444444,Flea Market
Sham Shui Po,22.33074,114.1622,Jockey Club Creative Arts Centre (賽馬會創意藝術中心),22.334837153524752,114.16577305877814,Art Gallery
Sham Shui Po,22.33074,114.1622,Golden Computer Arcade (黃金電腦商場),22.331650361679767,114.16241106492039,Shopping Mall
Sham Shui Po,22.33074,114.1622,Lau Sum Kee Noodle (劉森記麵家),22.332269586695137,114.16293335738752,Noodle House
Sham Shui Po,22.33074,114.1622,Shia Wong Hip (蛇王協),22.3298,114.1627,Chinese Restaurant
Sham Shui Po,22.33074,114.1622,Glorious Cuisine (增煇藝廚),22.329674144180128,114.16511680167368,Chinese Restaurant
Sham Shui Po,22.33074,114.1622,Genki Sushi (元気寿司),22.330862402853963,114.16021204865865,Sushi Restaurant
Sham Shui Po,22.33074,114.1622,Sum's Cuisine & Restaurant (森記餐室飯館),22.336142,114.158479,Hong Kong Restaurant
Sham Shui Po,22.33074,114.1622,Baofanji (包販子),22.326143,114.169245,Bakery
Sham Shui Po,22.33074,114.1622,White Noise Records,22.3225093201016,114.16745241161094,Record Shop
Sham Shui Po,22.33074,114.1622,康瑞涼茶,22.328577,114.16013,Dessert Shop
Sham Shui Po,22.33074,114.1622,美味餃子店,22.324981240036635,114.16608400032624,Dumpling Restaurant
Sham Shui Po,22.33074,114.1622,The Alchemist Café Bistro (牧羊少年咖啡．茶．酒館),22.327743037838843,114.1676475971381,Café
Sham Shui Po,22.33074,114.1622,One Dim Sum (一點心),22.325431972567667,114.16929279588231,Dim Sum Restaurant
Sham Shui Po,22.33074,114.1622,Breaks,22.327604450796127,114.16807973170988,Bar
Sham Shui Po,22.33074,114.1622,Wontonmeen,22.325381,114.164403,Hostel
Sham Shui Po,22.33074,114.1622,Mandarin Chicken Rice (Singapore) (文華雞飯（新加坡）),22.32253980612203,114.1615733194552,Malay Restaurant
Sham Shui Po,22.33074,114.1622,Kwan Kee Bamboo Noodle (坤記竹昇麵),22.336928158369474,114.15775174977595,Chinese Restaurant
Sham Shui Po,22.33074,114.1622,Café Sausalito,22.32749632482332,114.16286462212186,Café
Sham Shui Po,22.33074,114.1622,Mongkok Flower Market (旺角花墟),22.324995,114.172148,Market
Sham Shui Po,22.33074,114.1622,Kam Wah Café (金華冰廳),22.322275,114.169755,Cha Chaan Teng
Sham Shui Po,22.33074,114.1622,Ah Chun Shandong Dumpling (阿純山東餃子),22.32375437421654,114.16641592658796,Dumpling Restaurant
Sham Shui Po,22.33074,114.1622,Heritage Tea House (文博軒),22.334770219458317,114.16612784632545,Tea Room
Sham Shui Po,22.33074,114.1622,Siu Choi Wong (小菜王),22.32994007508282,114.16546939191358,Chinese Restaurant
Sham Shui Po,22.33074,114.1622,Ma's Restaurant (馬家莊清真館),22.327118125404972,114.16687299814346,Xinjiang Restaurant
Sham Shui Po,22.33074,114.1622,Lo Fung Restaurant (老鳳冰室),22.328637207237676,114.16229325800933,Hong Kong Restaurant
Sham Shui Po,22.33074,114.1622,My Meat Run Buddy (走肉·朋友),22.319492,114.160799,Vegetarian / Vegan Restaurant
Sham Shui Po,22.33074,114.1622,Ju Xing Home (聚興家),22.32561,114.167251,Cantonese Restaurant
Sham Shui Po,22.33074,114.1622,Prince Dragon (籠太子點心專門店),22.32509028111422,114.16654606085885,Dim Sum Restaurant
Sham Shui Po,22.33074,114.1622,Sun Kwong Nam Restaurant (新廣南餐室),22.31972055243991,114.16805697935702,Malay Restaurant
Sham Shui Po,22.33074,114.1622,Craft Coffee Roaster,22.319160331911092,114.1620377463552,Coffee Shop
Sham Shui Po,22.33074,114.1622,Roti King (印度薄餅皇),22.32043665309311,114.16360396753792,Indian Restaurant
Sham Shui Po,22.33074,114.1622,英記油渣麵,22.32195701367138,114.16386814176,Noodle House
Sham Shui Po,22.33074,114.1622,Tiffany Restaurant (名寶石餐廳),22.324120499086554,114.1698418806331,Steakhouse
Sham Shui Po,22.33074,114.1622,The Brew Job,22.319227958401584,114.16110191284629,Coffee Shop
Sham Shui Po,22.33074,114.1622,Hay Fever Floral & Gifts (花粉熱),22.325374724141867,114.17309846535339,Flower Shop
Sham Shui Po,22.33074,114.1622,Ristorante Pizzeria Da Vincenzo,22.31939050613523,114.16146842404264,Italian Restaurant
Sham Shui Po,22.33074,114.1622,Lei Cheng Uk Han Tomb Museum (李鄭屋漢墓博物館),22.33777713727376,114.160193905723,History Museum
Sham Shui Po,22.33074,114.1622,Heritage of Mei Ho House (美荷樓生活館),22.33374891022592,114.16359607581165,History Museum
Sham Shui Po,22.33074,114.1622,Yaki ANA (穴居酒屋),22.31750194028909,114.16204863649597,Japanese Restaurant
Sham Shui Po,22.33074,114.1622,Royal Plaza Hotel (帝京酒店),22.324645946347243,114.1731926683019,Hotel
Sham Shui Po,22.33074,114.1622,Sun Wah Café (新華茶餐廳),22.338625550602572,114.15605345244023,Cha Chaan Teng
Sham Shui Po,22.33074,114.1622,Tai Chung Wah Restaurant (大中華飯店),22.33894326763611,114.15332199942983,Seafood Restaurant
Sham Shui Po,22.33074,114.1622,Apple Festival Walk,22.337453,114.174638,Electronics Store
Sham Shui Po,22.33074,114.1622,生龍清湯腩,22.331611257662235,114.16321148709123,Noodle House
Sham Shui Po,22.33074,114.1622,PizzaExpress,22.32268821748165,114.1720539652845,Pizza Place
Sham Shui Po,22.33074,114.1622,One Bean Curd Pudding Specialist (一豆花),22.322373938930674,114.17090211386495,Dessert Shop
Sham Shui Po,22.33074,114.1622,Golden Computer Centre (高登電腦中心),22.331904817081462,114.16208149154873,Shopping Mall
Sham Shui Po,22.33074,114.1622,Kee Tsui Cake Shop (奇趣餅家),22.321728144093694,114.1706237845123,Bakery
Sham Shui Po,22.33074,114.1622,Lion Rock (獅子樓),22.32493241699814,114.17360598784792,Hotel Bar
Sham Shui Po,22.33074,114.1622,Wai Kee Noodle Café (維記咖啡粉麵),22.331599467189147,114.16322123359429,Noodle House
Sham Shui Po,22.33074,114.1622,Mui Kee Congee (妹記生滾粥品),22.32087752084172,114.17044702750056,Chinese Restaurant
Sham Shui Po,22.33074,114.1622,Tiger Sugar (老虎堂黑糖專売),22.320347942454077,114.16950871427044,Bubble Tea Shop
Sham Shui Po,22.33074,114.1622,DimDimSum Dim Sum Specialty Store (點點心點心專門店),22.3202083605549,114.17038194665919,Dim Sum Restaurant
Sham Shui Po,22.33074,114.1622,Isaba Taifu (漁場台風),22.320562,114.17121,Ramen Restaurant
Sham Shui Po,22.33074,114.1622,Nam Cheong Park (南昌公園),22.32472349998132,114.15653700289499,Park
Sham Shui Po,22.33074,114.1622,New Order,22.332684672219482,114.16089091519532,Italian Restaurant
Sham Shui Po,22.33074,114.1622,Lau Sum Kee Noodle (劉森記麵家),22.331846029235155,114.16294688970031,Noodle House
Sham Shui Po,22.33074,114.1622,Pei Ho Street Market (北河街街市),22.32955662682568,114.16065310839717,Market
Sham Shui Po,22.33074,114.1622,Noble (Noble 貴族甜品),22.32141040796897,114.1605704703121,Dessert Shop
Sham Shui Po,22.33074,114.1622,TamJai SamGor Mixian (譚仔三哥米線),22.331652194197172,114.16313794241462,Noodle House
Sham Shui Po,22.33074,114.1622,Outback Steakhouse,22.322825311178097,114.17226488500798,Steakhouse
Sham Shui Po,22.33074,114.1622,川之味麻辣米線,22.324535,114.169571,Noodle House
Sham Shui Po,22.33074,114.1622,Yata Supermarket (一田超市),22.32310731542901,114.17238855394125,Supermarket
Sham Shui Po,22.33074,114.1622,TC2 Café & Workshop,22.32544895766841,114.16691594188268,Café
Sham Shui Po,22.33074,114.1622,Chung Kee Dessert (松記糖水店),22.33469922747995,114.16030423810425,Dessert Shop
Sham Shui Po,22.33074,114.1622,Fa Hui Park (花墟公園),22.327057228737868,114.17362890030516,Park
Sham Shui Po,22.33074,114.1622,Capital Café (華星冰室),22.321432360363747,114.16951113175334,Cha Chaan Teng
Sham Shui Po,22.33074,114.1622,Ming Garden Restaurant (名苑酒家),22.31914103565888,114.16219978288005,Chinese Restaurant
Sham Shui Po,22.33074,114.1622,RC Outfitters (毅成戶外用品),22.31946589866695,114.16984490328184,Outdoor Supply Store
Sham Shui Po,22.33074,114.1622,T.O.P This is Our Place,22.320397888231415,114.16954934917541,Shopping Mall
Sham Shui Po,22.33074,114.1622,Mr. Wong's (康樂茶餐廳),22.318735279440222,114.16637339640974,Hong Kong Restaurant
Sham Shui Po,22.33074,114.1622,順興隆(桂記)荳品廠,22.339335766112775,114.15613059786405,Dessert Shop
Sham Shui Po,22.33074,114.1622,Burgerman,22.32141220479228,114.16070291974414,Burger Joint
Sham Shui Po,22.33074,114.1622,Ban Heung Lau (品香樓),22.33291480673138,114.17062169313066,Hong Kong Restaurant
Sham Shui Po,22.33074,114.1622,Hong Lin Restaurant (康年餐廳),22.321455903196423,114.170097285564,Cha Chaan Teng
Sham Shui Po,22.33074,114.1622,1 Flower Market (1 Flower Market 花墟1號),22.324751546817424,114.17047647019784,Flower Shop
Kowloon City,22.3282,114.19155,Islam Food (清真牛肉館),22.32821060587235,114.19039145129473,Halal Restaurant
Kowloon City,22.3282,114.19155,Kung Wo Dou Bun Chong (公和荳品廠),22.329728097992824,114.18764648570937,Dessert Shop
Kowloon City,22.3282,114.19155,Lazy Creatures (慵懶生物),22.327093,114.188935,Café
Kowloon City,22.3282,114.19155,Woo Cow Hotpot (禾牛薈火鍋館),22.329366367943194,114.18986650951682,Hotpot Restaurant
Kowloon City,22.3282,114.19155,Kowloon Walled City Park (九龍寨城公園),22.331994505888602,114.1904008428698,Park
Kowloon City,22.3282,114.19155,Kowloon City Market (九龍城街市),22.329359075072023,114.1890145811413,Market
Kowloon City,22.3282,114.19155,Hop Shing Dessert (合成糖水),22.328387,114.190197,Dessert Shop
Kowloon City,22.3282,114.19155,創發潮州飯店,22.32996078642802,114.19098271881023,Cantonese Restaurant
Kowloon City,22.3282,114.19155,Rings Coffee,22.328186,114.18937,Coffee Shop
Kowloon City,22.3282,114.19155,Islam Food (清真牛肉館),22.32919598515523,114.19151568971367,Halal Restaurant
Kowloon City,22.3282,114.19155,Tak Cheong Noodle (德昌魚蛋粉),22.330405862884966,114.18761685173722,Noodle House
Kowloon City,22.3282,114.19155,Wong Ming Kee (黃明記),22.330403033288075,114.1922925717557,Noodle House
Kowloon City,22.3282,114.19155,Li Tak (利得火鍋),22.329896736611065,114.1898935453045,Chinese Restaurant
Kowloon City,22.3282,114.19155,Shalom (嚐樂),22.33056991212159,114.19166482154739,Dessert Shop
Kowloon City,22.3282,114.19155,Tei Mou Koon Dessert (地茂館甜品),22.328868366746132,114.18762926878838,Dessert Shop
Kowloon City,22.3282,114.19155,Wong Chun Chun Thai Restaurant (黃珍珍泰國菜館),22.328855872684755,114.19138599335471,Thai Restaurant
